Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,model,chosen_response,prob_good,prob_bad
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,text-davinci-003,bad,7.219362466794937e-4,0.9992780637533205
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,text-davinci-003,good,0.9994368437008283,5.63156299171703e-4
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,text-davinci-003,bad,6.370248390963129e-6,0.999993629751609
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,text-davinci-003,good,0.9948907822284205,0.005109217771579488
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,text-davinci-003,good,0.9983997656410222,0.0016002343589778705
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,text-davinci-003,good,0.9980152013405253,0.00198479865947475
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,text-davinci-003,good,0.9999140187651494,8.598123485059144e-5
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,text-davinci-003,good,0.9999983412645594,1.6587354404905698e-6
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,text-davinci-003,bad,1.712430513920998e-5,0.9999828756948608
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,text-davinci-003,good,0.9999995624418683,4.37558131682557e-7
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,text-davinci-003,good,0.5776535876414204,0.4223464123585796
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,text-davinci-003,bad,0.4146427107973772,0.5853572892026229
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,text-davinci-003,good,0.9961787263411117,0.0038212736588882803
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,text-davinci-003,good,0.9988858622803177,0.001114137719682218
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,text-davinci-003,bad,0.0020464225837288027,0.9979535774162712
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,text-davinci-003,good,0.9993236329094348,6.763670905652871e-4
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,text-davinci-003,bad,0.39782191462173444,0.6021780853782656
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,text-davinci-003,good,0.9998712685246774,1.287314753225841e-4
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,text-davinci-003,good,0.9980058262299636,0.001994173770036423
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,text-davinci-003,bad,0.0011922277096727764,0.9988077722903272
Deganoetal_2024,Exp_2,46,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a green ball.',AB-AB-AB,a blue ball and a green ball,a blue ball and a green ball,a blue ball and a green ball,blue,green,grey,yellow,Bad,Good,text-davinci-003,good,0.9999992771231584,7.228768415921365e-7
Deganoetal_2024,Exp_2,47,Test,Control_2,Good,Sam,`The mystery box does not contain a grey ball.',C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,grey,green,yellow,blue,Bad,Good,text-davinci-003,good,0.9999918389517162,8.161048283847181e-6
Deganoetal_2024,Exp_2,48,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow and a green ball,a yellow ball,a yellow ball,grey,blue,yellow,green,Bad,Good,text-davinci-003,good,0.999859321624551,1.406783754489671e-4
Deganoetal_2024,Exp_2,49,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,text-davinci-003,good,0.9970819259723916,0.0029180740276084317
Deganoetal_2024,Exp_2,50,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,text-davinci-003,bad,3.624171152591941e-5,0.9999637582884741
Deganoetal_2024,Exp_2,51,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a blue ball,a yellow ball,blue,yellow,green,grey,Bad,Good,text-davinci-003,good,0.9967978811465957,0.003202118853404271
Deganoetal_2024,Exp_2,52,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,text-davinci-003,good,0.9998397434772438,1.6025652275617215e-4
Deganoetal_2024,Exp_2,53,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,text-davinci-003,good,0.9976670824865682,0.0023329175134317328
Deganoetal_2024,Exp_2,54,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a yellow ball and a blue ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,text-davinci-003,good,0.8828298257110828,0.11717017428891724
Deganoetal_2024,Exp_2,55,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,text-davinci-003,good,0.9907808001530967,0.009219199846903335
Deganoetal_2024,Exp_2,56,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a yellow and a green ball,grey,blue,yellow,green,Bad,Good,text-davinci-003,good,0.7245524850151611,0.2754475149848388
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.23086556943493608,0.769134430565064
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.22704060214182734,0.7729593978581727
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.24137760787809756,0.7586223921219024
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.20641373240812008,0.79358626759188
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.18729985708518554,0.8127001429148145
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.1379238838876626,0.8620761161123374
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.1941576338030726,0.8058423661969273
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.1432326366366488,0.8567673633633511
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.16428483870719834,0.8357151612928015
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.11818140091045344,0.8818185990895465
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.2034304553898866,0.7965695446101134
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.2245226898960871,0.7754773101039129
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.15105128098391551,0.8489487190160845
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.1653571147129697,0.8346428852870303
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.274740376669035,0.725259623330965
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.17106984659235888,0.8289301534076411
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.13011952752194725,0.8698804724780528
Deganoetal_2024,Exp_3,26,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.11345675015422384,0.8865432498457761
Deganoetal_2024,Exp_3,27,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.11206452866564495,0.887935471334355
Deganoetal_2024,Exp_3,28,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a green ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.11107838372055832,0.8889216162794416
Deganoetal_2024,Exp_3,29,Test,Test,Good,Mia,`The mystery box contains a grey ball or a blue ball.',A-AA-B,a blue ball,a blue ball and a blue ball,a grey ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.11843925459594204,0.881560745404058
Deganoetal_2024,Exp_3,30,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a green ball.',A-AB-AB,a green ball and a yellow ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,Llama-2-13b-chat-hf,bad,0.19441560263571844,0.8055843973642816
Deganoetal_2024,Exp_3,31,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.16170045847479372,0.8382995415252062
Deganoetal_2024,Exp_3,32,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a yellow and a green ball,a grey ball,blue,grey,yellow,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.23670158556358453,0.7632984144364156
Deganoetal_2024,Exp_3,33,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.24764611106404982,0.7523538889359501
Deganoetal_2024,Exp_3,34,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a grey ball.',A-CD-B,a yellow ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.1824619393375997,0.8175380606624003
Deganoetal_2024,Exp_3,35,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a grey ball and a green ball,a blue ball,a yellow ball,blue,yellow,grey,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.12075842370066706,0.8792415762993329
Deganoetal_2024,Exp_3,36,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball and a yellow ball,a green ball,a green ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.15369797281212927,0.8463020271878707
Deganoetal_2024,Exp_3,37,Test,Control_4,Good,Sam,`The mystery box does not contain a green ball or a grey ball.',C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.21879453900182555,0.7812054609981746
Deganoetal_2024,Exp_3,38,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a grey ball.',AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.19354719025296518,0.8064528097470348
Deganoetal_2024,Exp_3,39,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.11793990630985667,0.8820600936901433
Deganoetal_2024,Exp_3,40,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.21708845148168054,0.7829115485183195
Deganoetal_2024,Exp_3,41,Test,Control_3,Bad,Sam,`The mystery box contains a blue ball and a green ball.',A-AA-B,a green ball,a blue ball and a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,Llama-2-13b-chat-hf,bad,0.2104415994810358,0.7895584005189642
Deganoetal_2024,Exp_3,42,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,Llama-2-13b-chat-hf,bad,0.1402147973502924,0.8597852026497076
Deganoetal_2024,Exp_3,43,Test,Control_1,Good,Mia,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,Llama-2-13b-chat-hf,bad,0.13669479964515774,0.8633052003548423
Deganoetal_2024,Exp_3,44,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a blue ball,a yellow ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.2001274407173057,0.7998725592826942
Deganoetal_2024,Exp_3,45,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a green ball.',A-AA-AA,a green ball,a green ball and a green ball,a green ball and a green ball,green,blue,yellow,grey,Bad,Good,Llama-2-13b-chat-hf,bad,0.15250890125080024,0.8474910987491998
Deganoetal_2024,Exp_3,46,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,Llama-2-13b-chat-hf,bad,0.11553592351034898,0.8844640764896511
Deganoetal_2024,Exp_3,47,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.2311366259145025,0.7688633740854974
Deganoetal_2024,Exp_3,48,Test,Test,Bad,Mia,`The mystery box contains a green ball or a grey ball.',A-CD-B,a grey ball,a blue ball and a yellow ball,a green ball,grey,green,blue,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.12638703127913678,0.8736129687208631
Deganoetal_2024,Exp_3,49,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.14649887619114083,0.8535011238088591
Deganoetal_2024,Exp_3,50,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a blue ball.',A-AA-B,a green ball,a green ball and a green ball,a blue ball,green,blue,grey,yellow,Bad,Good,Llama-2-13b-chat-hf,bad,0.2116407747997804,0.7883592252002196
